		Raw.Average	Raw.Average	Raw.Average	Raw.Average	Raw.Average	Raw.STD	Raw.STD	Raw.STD	Raw.STD	Raw.STD	ISCorrectedIntensity.Average	ISCorrectedIntensity.Average	ISCorrectedIntensity.Average	ISCorrectedIntensity.Average	ISCorrectedIntensity.Average	BlankCorrectedIntensity.Average	BlankCorrectedIntensity.Average	BlankCorrectedIntensity.Average	BlankCorrectedIntensity.Average	BlankCorrectedIntensity.Average	ExtCal.Average	ExtCal.Average	ExtCal.Average	ExtCal.Average	ExtCal.Average	ExtCal.STD	ExtCal.STD	ExtCal.STD	ExtCal.STD	ExtCal.STD	ExtCal.RSE	ExtCal.RSE	ExtCal.RSE	ExtCal.RSE	ExtCal.RSE	ExtCal.LOD	ExtCal.LOD	ExtCal.LOD	ExtCal.LOD	ExtCal.LOD	ExtCal.BEC	ExtCal.BEC	ExtCal.BEC	ExtCal.BEC	ExtCal.BEC	ExtCal.CoefficientOfDetermination	ExtCal.CoefficientOfDetermination	ExtCal.CoefficientOfDetermination	ExtCal.CoefficientOfDetermination	ExtCal.CoefficientOfDetermination	ExtCal.CorrelationCoefficient	ExtCal.CorrelationCoefficient	ExtCal.CorrelationCoefficient	ExtCal.CorrelationCoefficient	ExtCal.CorrelationCoefficient	ExtCal.StandardConcentration	ExtCal.StandardConcentration	ExtCal.StandardConcentration	ExtCal.StandardConcentration	ExtCal.StandardConcentration	ExtCal.ParameterA	ExtCal.ParameterA	ExtCal.ParameterA	ExtCal.ParameterA	ExtCal.ParameterA	ExtCal.ParameterB	ExtCal.ParameterB	ExtCal.ParameterB	ExtCal.ParameterB	ExtCal.ParameterB	ExtCal.ParameterC	ExtCal.ParameterC	ExtCal.ParameterC	ExtCal.ParameterC	ExtCal.ParameterC	
31	A5	5665.1892522226117	3134.7241134867049	3031.8279525165722	5229.3494939884959	46668.054541644611	17.641396968108133	13.274786289914632	4.5608309561329978	13.006910382454519	142.92949706484777	5745.9990332220186	3179.4338782119794	3075.0842689684023	5303.95273843284	47333.736000122342	4098.2213542856489	2204.1423217015049	2220.6994154315589	3871.9788184389349		0.27093474885008584	0.25875043548473292	0.2746996592903308	0.30208668227012964	98.59364268547067	0.00028862059118767684	0.00077230870212318824	0.00059284427109042651	0.00071260247364377449	0.30196115739579144																																														
32	B5	5083.4484451406333	2827.4979117174717	2716.6803808104673	4683.9773374172619	46141.507695842076	19.352463721649233	13.089600269929855	3.9402265267073209	9.0624536005427263	27.898604222389434	5214.7960232852483	2900.5526056719168	2786.8776737842886	4805.0047291348274	47333.736000122342	3567.0183443488777	1925.2610491614419	1932.4928202474448	3373.030809140922		0.23581674480788709	0.22601178244595235	0.23904861487065324	0.26315941643996932	97.48122923515443	0.0012632059645689257	0.0014154159334704248	0.00070694294733656391	0.00071047035140988073	0.058940211678528705																																														
33	C5	5410.1354288761058	2998.8161966848838	2902.9131867314231	4980.2113186002744	46185.546790796157	26.881993949648297	5.6502356175028785	6.77425652156225	24.252384808361846	205.76618611342312	5544.63222216476	3073.3919883557605	2975.0999441344256	5104.0187726609429	47333.736000122342	3896.8545432283895	2098.100431845286	2120.7150905975818	3672.044852667037		0.25762232336982505	0.24630188127397781	0.26233163695673195	0.28648809787046275	97.574268785115081	0.00075944664549387254	0.000973176205842386	0.00082790856076138809	0.00063040325881421884	0.43471359647883495																																														
34	D5	5559.9377889661882	3081.2893849574089	2972.444166858113	5119.8136414597893	46223.886901924649	26.08825412824573	4.9086562887491567	4.7889842871771409	14.706168157017027	60.8259908956835	5693.460658530822	3155.2717376593696	3043.820345517363	5242.7372777182209	47333.736000122342	4045.6829795944523	2179.9801811488946	2189.4354919805191	3810.7633577243155		0.26746141978330285	0.25591397418698647	0.27083232404432644	0.29731073273681785	97.655268330826843	0.00221223295055234	0.00026444547536496851	0.0010441835382654953	0.00080598949292730662	0.12850452134864115																																														
35	E5	5513.9302647887062	3062.0494272020564	2961.4316950601278	5117.8366064396023	46279.015210665042	25.844868217179517	12.562783815133816	16.204396367200403	14.77316473099337	172.7796112137377	5639.62254809328	3131.8758379891774	3028.9227272795051	5234.5091961258595	47333.736000122342	3991.8448691569097	2156.5842814787025	2174.5378737426613	3802.5352761319532		0.26390216476290113	0.2531674640507689	0.26898949442689185	0.29666878865958068	97.771735597936811	0.0017718823529102618	0.0023850345108893324	0.0014338593359078911	0.0015445200664140459	0.3650242423512467																																														
36	A6	4971.8573213761147	2753.5815860332946	2669.6228805388073	4611.493923188219	46071.588736057594	26.824155587021576	12.525042488884811	12.337921064715799	22.859518242346137	208.36446921175352	5108.0501051206365	2829.0167819715557	2742.7649005658591	4737.8217564419829	47333.736000122342	3460.2724261842664	1853.7252254610812	1888.3800470290155	3305.847836448077		0.22875973738234698	0.21761399190720956	0.23359188187507163	0.257917889490189	97.333514379550593	0.00033998372019402359	9.8305915539427936E-05	0.000979981368049987	0.00026735798536408874	0.440202880270229																																														
37	B6	4825.319804617895	2666.6646129073088	2584.3930553646319	4453.5381467757534	46232.632652162494	13.168545395461553	18.355388783808181	10.762231735544514	13.837147230506778	100.76597252547899	4940.2417281586086	2730.1581335679157	2645.9410280525976	4559.600301345833	47333.736000122342	3292.4640492222379	1754.866577057441	1791.5561745157543	3127.6263813519276		0.21766587091278619	0.20600869851303005	0.22161480627189079	0.24401328654583287	97.673745110766234	0.0004922383281990325	0.0015547089666366879	0.0009654165736884266	0.00035756416431730661	0.21288404643726982																																														
38	C6	5264.21478571624	2899.7906757507822	2809.8681870423461	4869.12087485915	45813.536681269063	13.10302299611741	14.339323072169231	20.034363922491835	26.191915459344585	79.304367745726	5438.901191429537	2996.0099592028005	2903.0930349457813	5030.6840215477987	47333.736000122342	3791.1235124931663	2020.7184026923255	2048.7081814089379	3598.7101015538929		0.25063241048287171	0.23721778831642137	0.25342441012395223	0.28076661727935587	96.788338619944668	0.0009765019088764581	0.0015332399134447847	0.0021053108715164588	0.0018687472164382432	0.16754301360150181																																														
39	D6	5057.2524155134888	2797.2900282658306	2717.4898353564881	4700.3100063629327	46015.294809959414	15.531705479783778	8.3615081275859833	17.743382597967436	20.617652250720294	215.92383604527657	5202.1842279047187	2877.456810472253	2795.3670017795389	4834.9960850768375	47333.736000122342	3554.406548968348	1902.165253961778	1940.9821482426955	3403.0221650829321		0.23498297490661046	0.22330050241337895	0.24009874146216492	0.26549930248742376	97.21458456150701	0.00075436787002947081	0.00081478323213265	0.0020911435810287227	0.00079653967821020943	0.45617323771958068																																														
40	E6	4402.0999111201354	2422.906080053996	2347.8474454906723	4073.1504912264791	45859.684523656644	5.8853136324021831	11.103182758149666	5.994439380505554	5.3611278242900786	154.23435489197234	4543.6156816778512	2500.7784064371808	2423.3191208422163	4204.0962886686521	47333.736000122342	2895.838002741481	1525.4868499267063	1568.9342673053725	2772.1223686747458		0.19144479376713808	0.17908117042100127	0.19407656240318102	0.21627733220332809	96.885833232217522	0.00060875481612505738	0.00043315617723214451	0.000445741219565949	0.00089962557464208167	0.3258444566749763																																														
41	Riffled	83508.552660766174	45777.548329673249	44894.471895033377	77609.102227102325	45830.79969942991	103.38794053437792	124.54744944585339	88.146145922771424	166.41138449041205	74.227280149452568	86247.107535943287	47278.71492608355	46366.743474401679	80154.198625934	47333.736000122342	84599.329857006916	46303.423369573073	45512.358620864834	78722.2247059401		5.5928892576103975	5.4356884504908649	5.6298611688612077	6.1418041775158363	96.824809474814018	0.0041209375283365471	0.010062294921757519	0.01125371340413351	0.012233519240590317	0.15681686344715473																																														
42	Glycerin control	297.42142503448014	167.60416813776916	140.38669518987851	260.02824926861547	41281.519217392743	1.6887063555444386	1.7335988502051833	6.7900749297097533	7.4153585342020811	183.34024900426357	341.02476208351504	192.17323356205375	160.9490221091923	298.14513315031269	47333.736000122342	-1306.7529168528552	-783.118322948421	-693.43583142765135	-1133.828786843593		-0.086389861047014641	-0.0919324515045626	-0.085777744303978609	-0.088459827013733158	87.2137352886872	3.6046001906053772E-05	0.00014027629234035087	0.000882966914227438	0.00063064753170216019	0.38733525915895078																																														
