				Sample 1	Sample 2	Sample 3	Sample 4	Sample 5	Sample 6	Sample 7	Sample 8	Sample 9	Sample 10	Sample 11	Sample 12	Sample 13	Sample 14	
				matrix blank	STD0.05	STD0.08	STD0.12	STD0.2	STD0.75	STD2.25	matrix blank	0.4	0.2	0.15	0.1	0.05	matrix blank	
MainRuns	1	Fe 238.204 {141} (Axial)	X[10] [Wavelength]	238.2226	238.2226	238.2226	238.2226	238.2226	238.2226	238.2226	238.2226	238.2226	238.2226	238.2226	238.2226	238.2226	238.2226	
MainRuns	1	Fe 238.204 {141} (Axial)	X[11] [Wavelength]	238.2275	238.2275	238.2275	238.2275	238.2275	238.2275	238.2275	238.2275	238.2275	238.2275	238.2275	238.2275	238.2275	238.2275	
MainRuns	1	Fe 238.204 {141} (Axial)	X[12] [Wavelength]	238.2325	238.2325	238.2325	238.2325	238.2325	238.2325	238.2325	238.2325	238.2325	238.2325	238.2325	238.2325	238.2325	238.2325	
MainRuns	2	Fe 238.204 {141} (Axial)	X[0] [Wavelength]	238.1733	238.1733	238.1733	238.1733	238.1733	238.1733	238.1733	238.1733	238.1733	238.1733	238.1733	238.1733	238.1733	238.1733	
MainRuns	2	Fe 238.204 {141} (Axial)	X[1] [Wavelength]	238.1782	238.1782	238.1782	238.1782	238.1782	238.1782	238.1782	238.1782	238.1782	238.1782	238.1782	238.1782	238.1782	238.1782	
MainRuns	2	Fe 238.204 {141} (Axial)	X[2] [Wavelength]	238.1832	238.1832	238.1832	238.1832	238.1832	238.1832	238.1832	238.1832	238.1832	238.1832	238.1832	238.1832	238.1832	238.1832	
MainRuns	2	Fe 238.204 {141} (Axial)	X[3] [Wavelength]	238.1881	238.1881	238.1881	238.1881	238.1881	238.1881	238.1881	238.1881	238.1881	238.1881	238.1881	238.1881	238.1881	238.1881	
MainRuns	2	Fe 238.204 {141} (Axial)	X[4] [Wavelength]	238.193	238.193	238.193	238.193	238.193	238.193	238.193	238.193	238.193	238.193	238.193	238.193	238.193	238.193	
MainRuns	2	Fe 238.204 {141} (Axial)	X[5] [Wavelength]	238.198	238.198	238.198	238.198	238.198	238.198	238.198	238.198	238.198	238.198	238.198	238.198	238.198	238.198	
MainRuns	2	Fe 238.204 {141} (Axial)	X[6] [Wavelength]	238.2029	238.2029	238.2029	238.2029	238.2029	238.2029	238.2029	238.2029	238.2029	238.2029	238.2029	238.2029	238.2029	238.2029	
MainRuns	2	Fe 238.204 {141} (Axial)	X[7] [Wavelength]	238.2078	238.2078	238.2078	238.2078	238.2078	238.2078	238.2078	238.2078	238.2078	238.2078	238.2078	238.2078	238.2078	238.2078	
MainRuns	2	Fe 238.204 {141} (Axial)	X[8] [Wavelength]	238.2128	238.2128	238.2128	238.2128	238.2128	238.2128	238.2128	238.2128	238.2128	238.2128	238.2128	238.2128	238.2128	238.2128	
MainRuns	2	Fe 238.204 {141} (Axial)	X[9] [Wavelength]	238.2177	238.2177	238.2177	238.2177	238.2177	238.2177	238.2177	238.2177	238.2177	238.2177	238.2177	238.2177	238.2177	238.2177	
MainRuns	2	Fe 238.204 {141} (Axial)	X[10] [Wavelength]	238.2226	238.2226	238.2226	238.2226	238.2226	238.2226	238.2226	238.2226	238.2226	238.2226	238.2226	238.2226	238.2226	238.2226	
MainRuns	2	Fe 238.204 {141} (Axial)	X[11] [Wavelength]	238.2275	238.2275	238.2275	238.2275	238.2275	238.2275	238.2275	238.2275	238.2275	238.2275	238.2275	238.2275	238.2275	238.2275	
MainRuns	2	Fe 238.204 {141} (Axial)	X[12] [Wavelength]	238.2325	238.2325	238.2325	238.2325	238.2325	238.2325	238.2325	238.2325	238.2325	238.2325	238.2325	238.2325	238.2325	238.2325	
MainRuns	0	Fe 238.204 {141} (Axial)	Y[0]	761.22754491017963	757.41239892183285	747.90209790209792	746.10311750599521	743.05416749950041	749.95002998201085	778.02757793764988	741.40859140859141	739.24328641309774	734.656137544982	735.5644355644356	728.29341317365265	730.9842283889	739.42115768463077	
MainRuns	0	Fe 238.204 {141} (Axial)	Y[1]	736.626746506986	732.15533592892075	724.22577422577433	738.35931254996012	719.36837897261648	733.85968418948642	783.22342126298963	721.928071928072	738.64430468204046	727.00919632147145	712.43756243756252	717.065868263473	714.56378518666406	714.22155688622752	
MainRuns	0	Fe 238.204 {141} (Axial)	Y[2]	734.93013972055883	733.30338424678052	726.77322677322672	736.01119104716236	729.06256246252246	755.54667199680193	818.89488409272576	720.22977022977022	753.91833882399919	723.16073570571768	727.6223776223776	717.36526946107779	716.90956278698343	710.42914171656685	
MainRuns	0	Fe 238.204 {141} (Axial)	Y[3]	750.69860279441116	736.94718977737853	735.76423576423576	753.14748201438852	752.69838097141724	814.26144313411965	988.45923261390885	724.925074925075	825.79614655086357	773.24070371851258	756.09390609390607	748.15369261477042	735.02695148732278	721.20758483033933	
MainRuns	0	Fe 238.204 {141} (Axial)	Y[4]	731.03792415169664	761.15603474094041	784.51548451548456	845.57354116706642	931.39116530081958	1569.3084149510296	3410.6714628297359	721.0789210789211	1883.3982230208646	1291.6333466613355	1148.2017982017983	1032.3353293413174	850.01996406468356	709.5808383233533	
MainRuns	0	Fe 238.204 {141} (Axial)	Y[5]	769.061876247505	1142.2581611260857	1329.1708291708292	1729.0667466027178	2412.4025584649212	6953.5278832700387	20053.407274180656	842.70729270729271	9013.3273435160227	4885.295881647341	3846.2537462537466	3042.8143712574852	1797.863845078858	768.11377245508982	
MainRuns	0	Fe 238.204 {141} (Axial)	Y[6]	783.18363273453087	1279.874213836478	1499.95004995005	1949.2406075139888	2745.9524285428743	8132.370577653408	23189.348521183056	847.40259740259739	10069.431965658381	5325.46981207517	4173.8761238761235	3275.1497005988026	1878.1692952685166	769.96007984031939	
MainRuns	0	Fe 238.204 {141} (Axial)	Y[7]	699.45109780439122	753.56893281421583	775.17482517482517	832.08433253397277	905.9064561263242	1515.440735558665	3113.0595523581133	678.27172827172831	1645.7023060796646	1133.2467013194723	1017.3326673326674	908.03393213572849	775.30445198642451	674.750499001996	
MainRuns	0	Fe 238.204 {141} (Axial)	Y[8]	716.01796407185634	713.58690226614749	705.44455544455548	713.3792965627498	710.72356586048375	753.54787127723375	869.80415667466025	693.15684315684325	761.60527103923334	711.41543382646944	712.13786213786216	708.63273453093814	699.39109602715109	694.56087824351289	
MainRuns	0	Fe 238.204 {141} (Axial)	Y[9]	743.66267465069859	736.847359488869	728.22177822177832	724.67026378896878	722.51649010593655	742.65440735558673	797.21223021582728	717.33266733266737	732.90406309274226	723.41063574570171	718.53146853146859	717.91417165668668	714.31423437811941	710.37924151696609	
MainRuns	0	Fe 238.204 {141} (Axial)	Y[10]	724.3512974051896	710.54207846660677	703.69630369630363	715.72741806554757	711.47311613032184	723.01619028582854	766.23701039168668	700.44955044955043	717.53019866227419	690.72371051579364	694.80519480519479	689.22155688622752	689.15951287682174	691.51696606786436	
MainRuns	0	Fe 238.204 {141} (Axial)	Y[11]	698.502994011976	683.53798542477784	679.57042957042961	688.09952038369306	680.64161503098148	689.13651808914653	744.0047961630695	675.17482517482517	688.42966956174507	678.02878848460614	674.82517482517483	669.46107784431138	668.09742463565578	671.25748502994009	
MainRuns	0	Fe 238.204 {141} (Axial)	Y[12]	698.45309381237519	694.56923230508141	693.5064935064936	698.59112709832129	681.491105336798	714.87107735358791	819.49440447641882	680.2697302697303	710.09284216831384	681.27748900439826	681.16883116883116	674.65069860279436	665.90137752046314	672.65469061876252	
MainRuns	1	Fe 238.204 {141} (Axial)	Y[0]	764.99400239904037	747.10115953618561	754.42278860569718	754.69436675988811	741.43099830118922	759.07046476761616	788.53064483928927	738.90443822471013	742.56190095846648	736.12638736126382	734.9710405432395	736.91831435989616	730.92289252896512	739.45421831267493	
MainRuns	1	Fe 238.204 {141} (Axial)	Y[1]	741.15353858456615	723.46061575369856	730.53473263368312	731.27247303236118	721.94463875287306	739.78010994502745	777.40067877819922	721.311475409836	727.1365814696486	718.928107189281	712.80207709207116	720.24166167365684	713.64362764682369	718.41263494602163	
MainRuns	1	Fe 238.204 {141} (Axial)	Y[2]	745.20191923230709	731.50739704118359	733.83308345827083	730.972832600879	726.24163085839916	758.070964517741	794.02076262727087	726.45941623350654	740.96445686900961	732.22677732226771	725.13481126423	723.43718793688834	710.94686376348386	712.46501399440217	
MainRuns	1	Fe 238.204 {141} (Axial)	Y[3]	744.00239904038381	735.655737704918	735.23238380809585	747.35317618857368	748.376136704307	808.54572713643165	985.97524455979237	728.20871651339462	826.72723642172537	769.32306769323066	757.43958458158579	745.25664070301582	722.33320015980826	721.71131547381049	
MainRuns	1	Fe 238.204 {141} (Axial)	Y[4]	733.10675729708123	767.19312275089965	791.40429785107449	848.08230123851376	930.8983711402019	1577.6611694152921	3392.3437811938511	717.1631347461016	1902.1066293929716	1289.8210178982101	1142.2009187138005	1042.9398841621728	853.72552936476222	699.57017193122761	
MainRuns	1	Fe 238.204 {141} (Axial)	Y[5]	770.34186325469818	1140.9436225509796	1337.2313843078459	1714.093088294047	2421.9046667332868	6970.4147926036976	19821.87063286085	821.27149140343863	9076.4277156549524	4857.6642335766419	3820.7010185739964	3056.9702416616738	1805.882940471434	766.44342263094768	
MainRuns	1	Fe 238.204 {141} (Axial)	Y[6]	784.08636545381842	1265.9436225509796	1508.8455772113944	1951.5581302437076	2760.4676726291596	8074.1129435282355	22864.0946296666	832.66693322670926	10059.854233226837	5302.3197680231979	4147.4435789894151	3266.5268623926504	1896.5241709948064	761.19552179128345	
MainRuns	1	Fe 238.204 {141} (Axial)	Y[7]	698.02079168332671	753.54858056777289	781.4592703648176	829.75429484618451	904.86659338463073	1503.2483758120939	3092.1341585146733	678.52858856457419	1628.3945686900961	1143.7856214378562	1016.0774915118834	915.66806470940674	773.2221334398721	667.6329468212715	
MainRuns	1	Fe 238.204 {141} (Axial)	Y[8]	726.30947620951622	707.56697321071579	716.89155422288854	711.745904914103	706.405516138703	749.175412293853	856.20882411659011	691.82327069172334	753.24480830670927	722.42775722427757	707.75913720790891	706.06151388056719	686.1765880942869	694.52219112355056	
MainRuns	1	Fe 238.204 {141} (Axial)	Y[9]	743.75249900039989	731.95721711315468	731.784107946027	732.62085497403109	729.13960227840516	742.07896051974012	793.02255939309248	721.01159536185526	739.41693290734838	721.97780221977791	712.60235670061911	718.34431795486319	712.3451857770674	714.41423430627742	
MainRuns	1	Fe 238.204 {141} (Axial)	Y[10]	725.859656137545	713.86445421831263	716.34182908545722	708.050339592489	703.40761466973117	719.89005497251378	751.79676582152115	700.36985205917631	714.05750798722056	707.12928707129288	690.53325344517668	696.87437587377667	687.87455053935275	701.51939224310286	
MainRuns	1	Fe 238.204 {141} (Axial)	Y[11]	705.9176329468213	681.67732906837273	687.25637181409286	689.07311226528168	674.97751573898267	690.70464767616193	745.20862447594322	669.03238704518185	689.94608626198089	685.33146685331462	678.3003794687437	667.61533852606351	667.099480623252	669.282287085166	
MainRuns	1	Fe 238.204 {141} (Axial)	Y[12]	707.21711315473817	691.27349060375855	690.00499750124936	686.476228525769	686.2696112721095	710.744627686157	803.95288480734678	669.1823270691724	707.71765175718861	691.73082691730826	686.38905532254842	677.05212702216886	669.74630443467834	671.73130747700918	
MainRuns	2	Fe 238.204 {141} (Axial)	Y[0]	763.29468212714914	748.15258637906936	756.498700259948	753.94921015796842	747.32687119016691	768.36581709145423	785.47162270183856	744.55217912834871	742.7615814696486	744.63090600339638	740.305816510094	735.05597760895648	729.20415916816637	742.71020571200324	
MainRuns	2	Fe 238.204 {141} (Axial)	Y[1]	739.65413834466221	725.9336928300379	735.80283943211361	732.2035592881424	719.14659738183263	739.98000999500255	782.17426059152672	723.81047580967606	742.9113418530352	729.39766257117174	725.81451129322409	720.96161535385841	710.30793841231753	714.79928100659072	
MainRuns	2	Fe 238.204 {141} (Axial)	Y[2]	743.00279888044781	722.43858597962844	728.05438912217562	730.753849230154	719.0966323573499	745.97701149425279	803.30735411670662	720.51179528188732	760.68290734824291	722.50524423134561	721.11732960223867	714.11435425829677	714.30713857228557	717.84501697623318	
MainRuns	2	Fe 238.204 {141} (Axial)	Y[3]	741.25349860055985	742.56041541841421	737.30253949210169	747.80043991201762	744.57879484360944	811.24437781109441	991.75659472422058	727.359056377449	820.28753993610235	766.10728198981121	758.24505296821917	752.64894042383048	728.55428914217168	725.58418214499693	
MainRuns	2	Fe 238.204 {141} (Axial)	Y[4]	726.75929628148742	761.58378270421406	789.54209158168374	838.08238352329545	931.04826621365055	1572.9635182408795	3407.3241406874495	719.96201519392241	1885.6829073482431	1280.8410748177005	1151.6590045972418	1022.7409036385446	851.72965406918615	706.41102456560816	
MainRuns	2	Fe 238.204 {141} (Axial)	Y[5]	769.29228308676534	1150.6890353505091	1346.8306338732255	1733.1033793241352	2427.4507844508844	6981.559220389805	19876.948441247005	809.17632946821277	9032.69768370607	4842.5232244531016	3839.4963022186694	3010.495801679328	1805.2889422115577	765.37847014180147	
MainRuns	2	Fe 238.204 {141} (Axial)	Y[6]	769.99200319872057	1269.2730177751148	1510.3479304139173	1940.0619876024798	2769.6112721095233	8103.9480259870061	23043.265387689848	816.77329068372649	10068.939696485624	5317.8004195385074	4134.319408354987	3227.2590963614557	1889.4221155768846	759.98601957259825	
MainRuns	2	Fe 238.204 {141} (Axial)	Y[7]	694.27229108356664	756.49091272218891	779.69406118776249	824.98500299940019	896.47246927150991	1510.3948025987006	3130.4956035171863	680.17792882846857	1645.4173322683707	1125.7616621716113	1004.6971816909854	922.530987604958	777.44451109778049	671.160375474336	
MainRuns	2	Fe 238.204 {141} (Axial)	Y[8]	717.66293482606955	704.66347114040343	709.758048390322	713.55728854229153	714.20005995802944	756.52173913043475	865.00799360511587	691.2235105957617	764.676517571885	722.40535411047847	713.82170697581455	709.766093562575	687.66246750649873	688.08667864989013	
MainRuns	2	Fe 238.204 {141} (Axial)	Y[9]	744.85205917632948	731.026562812063	734.30313937212554	730.10397920415926	724.74268012391326	741.42928535732131	803.50719424460431	729.358256697321	744.5587060702876	720.45749675357115	724.36538077153716	716.76329468212725	711.90761847630483	718.34431795486319	
MainRuns	2	Fe 238.204 {141} (Axial)	Y[10]	730.25789684126357	710.70501298182546	710.80783843231359	708.80823835232957	698.61097231937651	720.78960519740122	761.39088729016794	696.07157137145145	712.60982428115017	693.68694436120268	700.42974215470713	694.27229108356664	686.41271745650874	698.32234871180344	
MainRuns	2	Fe 238.204 {141} (Axial)	Y[11]	700.9196321471411	682.794088276413	683.61327734453107	684.96300739852029	679.87408813830325	692.85357321339325	749.95003996802552	673.48060775689726	703.92372204472849	685.44600938967142	670.79752148710782	671.93122750899647	666.366726654669	667.91491911324147	
MainRuns	2	Fe 238.204 {141} (Axial)	Y[12]	696.12155137944819	680.59716397044133	691.36172765446918	689.1621675664868	687.21894673728389	703.19840079960022	787.3201438848921	683.82646941223516	713.40854632587866	687.74348216961346	682.240655606636	684.22630947620951	666.26674665066992	667.81505891751544	
MainRuns	0	Fe 238.204 {141} (Axial)	Time[0]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MainRuns	0	Fe 238.204 {141} (Axial)	Time[1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MainRuns	0	Fe 238.204 {141} (Axial)	Time[2]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MainRuns	0	Fe 238.204 {141} (Axial)	Time[3]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MainRuns	0	Fe 238.204 {141} (Axial)	Time[4]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MainRuns	0	Fe 238.204 {141} (Axial)	Time[5]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MainRuns	0	Fe 238.204 {141} (Axial)	Time[6]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MainRuns	0	Fe 238.204 {141} (Axial)	Time[7]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MainRuns	0	Fe 238.204 {141} (Axial)	Time[8]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MainRuns	0	Fe 238.204 {141} (Axial)	Time[9]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MainRuns	0	Fe 238.204 {141} (Axial)	Time[10]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MainRuns	0	Fe 238.204 {141} (Axial)	Time[11]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MainRuns	0	Fe 238.204 {141} (Axial)	Time[12]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MainRuns	1	Fe 238.204 {141} (Axial)	Time[0]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MainRuns	1	Fe 238.204 {141} (Axial)	Time[1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MainRuns	1	Fe 238.204 {141} (Axial)	Time[2]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MainRuns	1	Fe 238.204 {141} (Axial)	Time[3]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MainRuns	1	Fe 238.204 {141} (Axial)	Time[4]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MainRuns	1	Fe 238.204 {141} (Axial)	Time[5]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MainRuns	1	Fe 238.204 {141} (Axial)	Time[6]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MainRuns	1	Fe 238.204 {141} (Axial)	Time[7]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MainRuns	1	Fe 238.204 {141} (Axial)	Time[8]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MainRuns	1	Fe 238.204 {141} (Axial)	Time[9]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MainRuns	1	Fe 238.204 {141} (Axial)	Time[10]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MainRuns	1	Fe 238.204 {141} (Axial)	Time[11]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MainRuns	1	Fe 238.204 {141} (Axial)	Time[12]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MainRuns	2	Fe 238.204 {141} (Axial)	Time[0]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MainRuns	2	Fe 238.204 {141} (Axial)	Time[1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MainRuns	2	Fe 238.204 {141} (Axial)	Time[2]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MainRuns	2	Fe 238.204 {141} (Axial)	Time[3]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MainRuns	2	Fe 238.204 {141} (Axial)	Time[4]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MainRuns	2	Fe 238.204 {141} (Axial)	Time[5]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MainRuns	2	Fe 238.204 {141} (Axial)	Time[6]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MainRuns	2	Fe 238.204 {141} (Axial)	Time[7]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MainRuns	2	Fe 238.204 {141} (Axial)	Time[8]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MainRuns	2	Fe 238.204 {141} (Axial)	Time[9]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MainRuns	2	Fe 238.204 {141} (Axial)	Time[10]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MainRuns	2	Fe 238.204 {141} (Axial)	Time[11]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MainRuns	2	Fe 238.204 {141} (Axial)	Time[12]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MainRuns	0	Fe 239.562 {141} (Axial)	X[0] [Wavelength]	239.5281	239.5281	239.5281	239.5281	239.5281	239.5281	239.5281	239.5281	239.5281	239.5281	239.5281	239.5281	239.5281	239.5281	
MainRuns	0	Fe 239.562 {141} (Axial)	X[1] [Wavelength]	239.533	239.533	239.533	239.533	239.533	239.533	239.533	239.533	239.533	239.533	239.533	239.533	239.533	239.533	
MainRuns	0	Fe 239.562 {141} (Axial)	X[2] [Wavelength]	239.538	239.538	239.538	239.538	239.538	239.538	239.538	239.538	239.538	239.538	239.538	239.538	239.538	239.538	
MainRuns	0	Fe 239.562 {141} (Axial)	X[3] [Wavelength]	239.5429	239.5429	239.5429	239.5429	239.5429	239.5429	239.5429	239.5429	239.5429	239.5429	239.5429	239.5429	239.5429	239.5429	
MainRuns	0	Fe 239.562 {141} (Axial)	X[4] [Wavelength]	239.5478	239.5478	239.5478	239.5478	239.5478	239.5478	239.5478	239.5478	239.5478	239.5478	239.5478	239.5478	239.5478	239.5478	
MainRuns	0	Fe 239.562 {141} (Axial)	X[5] [Wavelength]	239.5528	239.5528	239.5528	239.5528	239.5528	239.5528	239.5528	239.5528	239.5528	239.5528	239.5528	239.5528	239.5528	239.5528	
MainRuns	0	Fe 239.562 {141} (Axial)	X[6] [Wavelength]	239.5577	239.5577	239.5577	239.5577	239.5577	239.5577	239.5577	239.5577	239.5577	239.5577	239.5577	239.5577	239.5577	239.5577	
MainRuns	0	Fe 239.562 {141} (Axial)	X[7] [Wavelength]	239.5626	239.5626	239.5626	239.5626	239.5626	239.5626	239.5626	239.5626	239.5626	239.5626	239.5626	239.5626	239.5626	239.5626	
MainRuns	0	Fe 239.562 {141} (Axial)	X[8] [Wavelength]	239.5676	239.5676	239.5676	239.5676	239.5676	239.5676	239.5676	239.5676	239.5676	239.5676	239.5676	239.5676	239.5676	239.5676	
MainRuns	0	Fe 239.562 {141} (Axial)	X[9] [Wavelength]	239.5725	239.5725	239.5725	239.5725	239.5725	239.5725	239.5725	239.5725	239.5725	239.5725	239.5725	239.5725	239.5725	239.5725	
MainRuns	0	Fe 239.562 {141} (Axial)	X[10] [Wavelength]	239.5774	239.5774	239.5774	239.5774	239.5774	239.5774	239.5774	239.5774	239.5774	239.5774	239.5774	239.5774	239.5774	239.5774	
MainRuns	0	Fe 239.562 {141} (Axial)	X[11] [Wavelength]	239.5823	239.5823	239.5823	239.5823	239.5823	239.5823	239.5823	239.5823	239.5823	239.5823	239.5823	239.5823	239.5823	239.5823	
MainRuns	0	Fe 239.562 {141} (Axial)	X[12] [Wavelength]	239.5873	239.5873	239.5873	239.5873	239.5873	239.5873	239.5873	239.5873	239.5873	239.5873	239.5873	239.5873	239.5873	239.5873	
MainRuns	1	Fe 239.562 {141} (Axial)	X[0] [Wavelength]	239.5281	239.5281	239.5281	239.5281	239.5281	239.5281	239.5281	239.5281	239.5281	239.5281	239.5281	239.5281	239.5281	239.5281	
MainRuns	1	Fe 239.562 {141} (Axial)	X[1] [Wavelength]	239.533	239.533	239.533	239.533	239.533	239.533	239.533	239.533	239.533	239.533	239.533	239.533	239.533	239.533	
MainRuns	1	Fe 239.562 {141} (Axial)	X[2] [Wavelength]	239.538	239.538	239.538	239.538	239.538	239.538	239.538	239.538	239.538	239.538	239.538	239.538	239.538	239.538	
MainRuns	1	Fe 239.562 {141} (Axial)	X[3] [Wavelength]	239.5429	239.5429	239.5429	239.5429	239.5429	239.5429	239.5429	239.5429	239.5429	239.5429	239.5429	239.5429	239.5429	239.5429	
MainRuns	1	Fe 239.562 {141} (Axial)	X[4] [Wavelength]	239.5478	239.5478	239.5478	239.5478	239.5478	239.5478	239.5478	239.5478	239.5478	239.5478	239.5478	239.5478	239.5478	239.5478	
MainRuns	1	Fe 239.562 {141} (Axial)	X[5] [Wavelength]	239.5528	239.5528	239.5528	239.5528	239.5528	239.5528	239.5528	239.5528	239.5528	239.5528	239.5528	239.5528	239.5528	239.5528	
MainRuns	1	Fe 239.562 {141} (Axial)	X[6] [Wavelength]	239.5577	239.5577	239.5577	239.5577	239.5577	239.5577	239.5577	239.5577	239.5577	239.5577	239.5577	239.5577	239.5577	239.5577	
MainRuns	1	Fe 239.562 {141} (Axial)	X[7] [Wavelength]	239.5626	239.5626	239.5626	239.5626	239.5626	239.5626	239.5626	239.5626	239.5626	239.5626	239.5626	239.5626	239.5626	239.5626	
MainRuns	1	Fe 239.562 {141} (Axial)	X[8] [Wavelength]	239.5676	239.5676	239.5676	239.5676	239.5676	239.5676	239.5676	239.5676	239.5676	239.5676	239.5676	239.5676	239.5676	239.5676	
MainRuns	1	Fe 239.562 {141} (Axial)	X[9] [Wavelength]	239.5725	239.5725	239.5725	239.5725	239.5725	239.5725	239.5725	239.5725	239.5725	239.5725	239.5725	239.5725	239.5725	239.5725	
MainRuns	1	Fe 239.562 {141} (Axial)	X[10] [Wavelength]	239.5774	239.5774	239.5774	239.5774	239.5774	239.5774	239.5774	239.5774	239.5774	239.5774	239.5774	239.5774	239.5774	239.5774	
MainRuns	1	Fe 239.562 {141} (Axial)	X[11] [Wavelength]	239.5823	239.5823	239.5823	239.5823	239.5823	239.5823	239.5823	239.5823	239.5823	239.5823	239.5823	239.5823	239.5823	239.5823	
MainRuns	1	Fe 239.562 {141} (Axial)	X[12] [Wavelength]	239.5873	239.5873	239.5873	239.5873	239.5873	239.5873	239.5873	239.5873	239.5873	239.5873	239.5873	239.5873	239.5873	239.5873	
MainRuns	2	Fe 239.562 {141} (Axial)	X[0] [Wavelength]	239.5281	239.5281	239.5281	239.5281	239.5281	239.5281	239.5281	239.5281	239.5281	239.5281	239.5281	239.5281	239.5281	239.5281	
MainRuns	2	Fe 239.562 {141} (Axial)	X[1] [Wavelength]	239.533	239.533	239.533	239.533	239.533	239.533	239.533	239.533	239.533	239.533	239.533	239.533	239.533	239.533	
MainRuns	2	Fe 239.562 {141} (Axial)	X[2] [Wavelength]	239.538	239.538	239.538	239.538	239.538	239.538	239.538	239.538	239.538	239.538	239.538	239.538	239.538	239.538	
MainRuns	2	Fe 239.562 {141} (Axial)	X[3] [Wavelength]	239.5429	239.5429	239.5429	239.5429	239.5429	239.5429	239.5429	239.5429	239.5429	239.5429	239.5429	239.5429	239.5429	239.5429	
MainRuns	2	Fe 239.562 {141} (Axial)	X[4] [Wavelength]	239.5478	239.5478	239.5478	239.5478	239.5478	239.5478	239.5478	239.5478	239.5478	239.5478	239.5478	239.5478	239.5478	239.5478	
MainRuns	2	Fe 239.562 {141} (Axial)	X[5] [Wavelength]	239.5528	239.5528	239.5528	239.5528	239.5528	239.5528	239.5528	239.5528	239.5528	239.5528	239.5528	239.5528	239.5528	239.5528	
MainRuns	2	Fe 239.562 {141} (Axial)	X[6] [Wavelength]	239.5577	239.5577	239.5577	239.5577	239.5577	239.5577	239.5577	239.5577	239.5577	239.5577	239.5577	239.5577	239.5577	239.5577	
MainRuns	2	Fe 239.562 {141} (Axial)	X[7] [Wavelength]	239.5626	239.5626	239.5626	239.5626	239.5626	239.5626	239.5626	239.5626	239.5626	239.5626	239.5626	239.5626	239.5626	239.5626	
MainRuns	2	Fe 239.562 {141} (Axial)	X[8] [Wavelength]	239.5676	239.5676	239.5676	239.5676	239.5676	239.5676	239.5676	239.5676	239.5676	239.5676	239.5676	239.5676	239.5676	239.5676	
MainRuns	2	Fe 239.562 {141} (Axial)	X[9] [Wavelength]	239.5725	239.5725	239.5725	239.5725	239.5725	239.5725	239.5725	239.5725	239.5725	239.5725	239.5725	239.5725	239.5725	239.5725	
MainRuns	2	Fe 239.562 {141} (Axial)	X[10] [Wavelength]	239.5774	239.5774	239.5774	239.5774	239.5774	239.5774	239.5774	239.5774	239.5774	239.5774	239.5774	239.5774	239.5774	239.5774	
MainRuns	2	Fe 239.562 {141} (Axial)	X[11] [Wavelength]	239.5823	239.5823	239.5823	239.5823	239.5823	239.5823	239.5823	239.5823	239.5823	239.5823	239.5823	239.5823	239.5823	239.5823	
MainRuns	2	Fe 239.562 {141} (Axial)	X[12] [Wavelength]	239.5873	239.5873	239.5873	239.5873	239.5873	239.5873	239.5873	239.5873	239.5873	239.5873	239.5873	239.5873	239.5873	239.5873	
